1,NULL,3,Dgt01,Jl. Digital No. 01,1010440023    ,232010533343    ,-1.251590837,116.8633961,NULL,1.jpg,,NULL,NULL
2,NULL,3,Dgt02,Jl. Digital No. 02,1010440034    ,232010533335    ,-1.251708826,116.8636,NULL,2.jpg,NULL,NULL,NULL
3,NULL,3,Dgt03,Jl. Digital No. 03,1010440027    ,232010533350    ,-1.251387038,116.8635248,NULL,3.jpg,NULL,NULL,NULL
4,NULL,3,Dgt04,Jl. Digital No. 04,1010440028    ,232010533351    ,-1.25152648,116.8637073,NULL,4.jpg,NULL,NULL,NULL
5,NULL,3,Dgt05,Jl. Digital No. 05,1010440029    ,232010533368    ,-1.251242233,116.8636322,NULL,5.jpg,NULL,NULL,NULL
6,NULL,3,Dgt06,Jl. Digital No. 06,1010440030    ,232010533319    ,-1.251387038,116.8638039,NULL,6.jpg,NULL,NULL,NULL
7,NULL,3,Dgt07,Jl. Digital No. 07,1010440031    ,232010533376    ,-1.251118881,116.8637502,NULL,7.jpg,NULL,NULL,NULL
8,NULL,3,Dgt08,Jl. Digital No. 08,1010440032    ,232010533301    ,-1.25125296,116.8639272,NULL,8.jpg,NULL,NULL,NULL
9,NULL,3,Dgt09,Jl. Digital No. 09,1010440033    ,232010533302    ,-1.250952624,116.8638468,NULL,9.jpg,NULL,NULL,NULL
10,NULL,3,Dgt10,Jl. Digital No. 10 ,1010440034    ,232010533297    ,-1.251059887,116.8640292,NULL,10.jpg,NULL,NULL,NULL
11,NULL,3,Dgt11,Jl. Digital No. 11,1010440035    ,232010533392    ,-1.250786367,116.8639595,NULL,11.jpg,NULL,NULL,NULL
12,NULL,3,Dgt12,Jl. Digital No. 12,1010440036    ,232010533214    ,-1.250941898,116.8641312,NULL,12.jpg,NULL,NULL,NULL
13,NULL,3,Dgt13,Jl. Digital No. 13,1010440036    ,232010533214    ,-1.250641562,116.8640722,NULL,13.jpg,NULL,NULL,NULL
14,NULL,3,Dgt14,Jl. Digital No. 14,1010440038    ,232010533206    ,-1.250781003,116.8642492,NULL,14.jpg,NULL,NULL,NULL
15,NULL,4,Fax01,Jl. Faximile No. 01,1010440039    ,232010534571    ,-1.250770277,116.8628973,NULL,15.jpg,NULL,NULL,NULL
16,NULL,4,Fax02,Jl. Faximile No. 02,1010440040    ,232010534548    ,-1.250984803,116.8630312,NULL,16.jpg,NULL,NULL,NULL
17,NULL,4,Fax03,Jl. Faximile No. 03,1010440041    ,232010534563    ,-1.250673741,116.8629775,NULL,17.jpg,NULL,NULL,NULL
18,NULL,4,Fax04,Jl. Faximile No. 04,1010440042    ,232010534555    ,-1.250888266,116.8631009,NULL,18.jpg,NULL,NULL,NULL
19,NULL,4,Fax05,Jl. Faximile No. 05,1010440043    ,232010534597    ,-1.250561115,116.8630473,NULL,19.jpg,NULL,NULL,NULL
20,NULL,4,Fax06,Jl. Faximile No. 06,1010440044    ,232010534522    ,-1.250807819,116.8631546,NULL,20.jpg,NULL,NULL,NULL
21,NULL,4,Fax07,Jl. Faximile No. 07,1010440045    ,232010534589    ,-1.250480668,116.8631224,NULL,21.jpg,NULL,NULL,NULL
22,NULL,4,Fax08,Jl. Faximile No. 08,1010440046    ,232010534530    ,-1.250716646,116.8632297,NULL,22.jpg,NULL,NULL,NULL
23,NULL,4,Fax09,Jl. Faximile No. 09,1010440047    ,232010534610    ,-1.250368042,116.8632083,NULL,23.jpg,NULL,NULL,NULL
24,NULL,4,Fax10,Jl. Faximile No. 10,1010440048    ,232010534506    ,-1.250630836,116.8632995,NULL,24.jpg,NULL,NULL,NULL
25,NULL,4,Fax11,Jl. Faximile No. 11,1010440049    ,232010534602    ,-1.250292958,116.8632512,NULL,25.jpg,NULL,NULL,NULL
26,NULL,4,Fax12,Jl. Faximile No. 12,1010440050    ,232010534514    ,-1.250550388,116.8633585,NULL,26.jpg,NULL,NULL,NULL
27,NULL,4,Fax13,Jl. Faximile No. 13,1010440051    ,232010534636    ,-1.250174969,116.8633639,NULL,27.jpg,NULL,NULL,NULL
28,NULL,4,Fax14,Jl. Faximile No. 14,1010440052    ,232010534484    ,-1.250427036,116.8634337,NULL,28.jpg,NULL,NULL,NULL
29,NULL,4,Fax15,Jl. Faximile No. 15,1010440053    ,232010534628    ,-1.250083795,116.8634229,NULL,29.jpg,NULL,NULL,NULL
30,NULL,4,Fax16,Jl. Faximile No. 16,1010440054    ,232010534492    ,-1.250346589,116.8635034,NULL,30.jpg,NULL,NULL,NULL
31,NULL,4,Fax18,Jl. Faximile No. 18,1010440055    ,232002107464    ,-1.250244689,116.8635785,NULL,31.jpg,NULL,NULL,NULL
32,NULL,4,Fax20,Jl. Faximile No. 20,1010440056    ,232010534476    ,-1.250185695,116.8636536,NULL,32.jpg,NULL,NULL,NULL
33,NULL,4,Fax22,Jl. Faximile No. 22,1010440057    ,232010534443    ,-1.250078432,116.8637288,NULL,33.jpg,NULL,NULL,NULL
34,NULL,4,Fax24,Jl. Faximile No. 24,1010440058    ,232010534450    ,-1.250003348,116.8637824,NULL,34.jpg,NULL,NULL,NULL
35,NULL,4,Fax26,Jl. Faximile No. 26,1010440059    ,232010534451    ,-1.249906812,116.8638683,NULL,35.jpg,NULL,NULL,NULL
36,NULL,4,Fax28,Jl. Faximile No. 28,1010440060    ,232010534161    ,-1.249804912,116.8639273,NULL,36.jpg,NULL,NULL,NULL
37,NULL,4,Mor01,Jl. Morse No. 01,1010440061    ,232010534104    ,-1.248646473,116.8633209,NULL,37.jpg,NULL,NULL,NULL
38,NULL,4,Mor02,Jl. Morse No. 02,1010440062    ,232010534112    ,-1.248566026,116.8631224,NULL,38.jpg,NULL,NULL,NULL
39,NULL,4,Mor03,Jl. Morse No. 03,1010440063    ,232010534099    ,-1.248759099,116.8632621,NULL,39.jpg,NULL,NULL,NULL
40,NULL,4,Mor04,Jl. Morse No. 04,1010440064    ,232010534120    ,-1.248662562,116.8630797,NULL,40.jpg,NULL,NULL,NULL
41,NULL,4,Mor05,Jl. Morse No. 05,1010440065    ,232010534081    ,-1.248882451,116.8632083,NULL,41.jpg,NULL,NULL,NULL
42,NULL,4,Mor06,Jl. Morse No. 06,1010440066    ,232010534138    ,-1.248759099,116.8630152,NULL,42.jpg,NULL,NULL,NULL
43,NULL,4,Mor07,Jl. Morse No. 07,1010440067    ,232010534073    ,-1.248968262,116.8631654,NULL,43.jpg,NULL,NULL,NULL
44,NULL,4,Mor08,Jl. Morse No. 08,1010440068    ,232010534146    ,-1.248850272,116.8629722,NULL,44.jpg,NULL,NULL,NULL
45,NULL,1,Pal01,Jl. Palapa No. 01,232010839858    ,232010839858    ,-1.251778547,116.8639166,NULL,45.jpg,NULL,NULL,NULL
46,NULL,1,Pal02,Jl. Palapa No. 02,1010440070    ,232010533126    ,-1.251934078,116.864437,NULL,46.jpg,NULL,NULL,NULL
47,NULL,1,Pal03,Jl. Palapa No. 03,1010440071    ,232010533135    ,-1.251558659,116.8639541,NULL,47.jpg,NULL,NULL,NULL
48,NULL,3,Pal04,Jl. Palapa No. 04,1010440072    ,232010533134    ,-1.251462122,116.8643405,NULL,48.jpg,NULL,NULL,NULL
49,NULL,4,Pal05,Jl. Palapa No. 05,1010440073    ,232010534347    ,-1.248287142,116.862613,NULL,49.jpg,NULL,NULL,NULL
50,NULL,3,Pal06,Jl. Palapa No. 06,232010533874    ,232010533874    ,-1.251301228,116.864437,NULL,50.jpg,NULL,NULL,NULL
51,NULL,4,Pal07,Jl. Palapa No. 07,1010440075    ,232010534339    ,-1.248394405,116.8625593,NULL,51.jpg,NULL,NULL,NULL
52,NULL,3,Pal08,Jl. Palapa No. 08,1010440076    ,232010533263    ,-1.25116715,116.8645551,NULL,52.jpg,NULL,NULL,NULL
53,NULL,4,Pal09,Jl. Palapa No. 09,1010440077    ,232010533264    ,-1.248523121,116.8624838,NULL,53.jpg,NULL,NULL,NULL
54,NULL,3,Pal10,Jl. Palapa No. 10,1010440078    ,232010533265    ,-1.251022345,116.8646731,NULL,54.jpg,NULL,NULL,NULL
55,NULL,4,Pal11,Jl. Palapa No. 11,1010440079    ,232010534313    ,-1.248608931,116.8624517,NULL,55.jpg,NULL,NULL,NULL
56,NULL,3,Pal12,Jl. Palapa No. 12,1010440080    ,232010533248    ,-1.250866814,116.864759,NULL,56.jpg,NULL,NULL,NULL
57,NULL,4,Pal13,Jl. Palapa No. 13,1010440081    ,232010534305    ,-1.248716194,116.8623981,NULL,57.jpg,NULL,NULL,NULL
58,NULL,3,Pal14,Jl. Palapa No. 14,1010440082    ,232010534306    ,-1.250732735,116.8648449,NULL,58.jpg,NULL,NULL,NULL
59,NULL,4,Pal15,Jl. Palapa No. 15,1010440083    ,232010534291    ,-1.248802004,116.8623658,NULL,59.jpg,NULL,NULL,NULL
60,NULL,3,Pal16,Jl. Palapa No. 16,1010440084    ,232010533222    ,-1.250561115,116.864926,NULL,60.jpg,NULL,NULL,NULL
61,NULL,2,Pal18,Jl. Palapa No. 18,1010440085    ,232010533183    ,-1.249542118,116.8650166,NULL,61.jpg,NULL,NULL,NULL
62,NULL,2,Pal20,Jl. Palapa No. 20,1010440086    ,23201053375    ,-1.249349045,116.8648663,NULL,62.jpg,NULL,NULL,NULL
63,NULL,2,Pal22,Jl. Palapa No. 22,1010440087    ,232010532167    ,-1.24918815,116.8646731,NULL,63.jpg,NULL,NULL,NULL
64,NULL,2,Pal24,Jl. Palapa No. 24,1010440088    ,232010533159    ,-1.249048709,116.864437,NULL,64.jpg,NULL,NULL,NULL
65,NULL,4,Pal26,Jl. Palapa No. 26,1010440089    ,232010533996    ,-1.248480215,116.8635141,NULL,65.jpg,NULL,NULL,NULL
66,NULL,4,Pal28,Jl. Palapa No. 28,1010440090    ,232010534008    ,-1.248448037,116.8634283,NULL,66.jpg,NULL,NULL,NULL
67,NULL,4,Pal30,Jl. Palapa No. 30,1010440091    ,232010534016    ,-1.248383679,116.8632995,NULL,67.jpg,NULL,NULL,NULL
68,NULL,4,Pal32,Jl. Palapa No. 32,1010440092    ,232010534024    ,-1.248340774,116.8632244,NULL,68.jpg,NULL,NULL,NULL
69,NULL,4,Pal34,Jl. Palapa No. 34,1010440200    ,232010534032    ,-1.248276416,116.8630741,NULL,69.jpg,NULL,NULL,NULL
70,NULL,4,Pal36,Jl. Palapa No. 36,1010440094    ,232010534033    ,-1.248222785,116.8629775,NULL,70.jpg,NULL,NULL,NULL
71,NULL,4,Pal38,Jl. Palapa No. 38,1010440095    ,232010534057    ,-1.248158427,116.8628487,NULL,71.jpg,NULL,NULL,NULL
72,NULL,4,Pal40,Jl. Palapa No. 40,1010440096    ,232010534065    ,-1.248104795,116.8627736,NULL,72.jpg,NULL,NULL,NULL
73,NULL,4,Pal42,Jl. Palapa No. 42,1010440097    ,232010533752    ,-1.24806189,116.8626341,NULL,73.jpg,NULL,NULL,NULL
74,NULL,4,Pal44,Jl. Palapa No. 44,1010440098    ,232010533760    ,-1.248029711,116.8625444,NULL,74.jpg,NULL,NULL,NULL
75,NULL,4,Pal46,Jl. Palapa No. 46,1010440099    ,232010533778    ,-1.248136974,116.8624195,NULL,75.jpg,NULL,NULL,NULL
76,NULL,4,Pal48,Jl. Palapa No. 48,1010440100    ,232010533786    ,-1.248212058,116.8623551,NULL,76.jpg,NULL,NULL,NULL
77,NULL,4,Pal50,Jl. Palapa No. 50,1010440101    ,232010533194    ,-1.248330047,116.8623229,NULL,77.jpg,NULL,NULL,NULL
78,NULL,4,Pal52,Jl. Palapa No. 52,1010440102    ,232010533809    ,-1.248415858,116.8623014,NULL,78.jpg,NULL,NULL,NULL
79,NULL,4,Pal54,Jl. Palapa No. 54,1010440103    ,232010533810    ,-1.248533847,116.8622156,NULL,79.jpg,NULL,NULL,NULL
80,NULL,4,Pal56,Jl. Palapa No. 56,1010440104    ,232010533825    ,-1.248619657,116.8621726,NULL,80.jpg,NULL,NULL,NULL
81,NULL,4,Pal58,Jl. Palapa No. 58,1010440105    ,232010533833    ,-1.248759099,116.8620975,NULL,81.jpg,NULL,NULL,NULL
82,NULL,4,Pal60,Jl. Palapa No. 60,1010440106    ,232010533841    ,-1.248823457,116.8620868,NULL,82.jpg,NULL,NULL,NULL
83,NULL,4,Pal62,Jl. Palapa No. 62,1010440107    ,232010533842    ,-1.249005804,116.8620443,NULL,83.jpg,NULL,NULL,NULL
84,NULL,4,Pal64,Jl. Palapa No. 64,1010440108    ,232010533843    ,-1.249113066,116.8620439,NULL,84.jpg,NULL,NULL,NULL
85,NULL,4,Pal66,Jl. Palapa No. 66,1010440109    ,232010533844    ,-1.249381224,116.8622478,NULL,85.jpg,NULL,NULL,NULL
86,NULL,4,Pal68,Jl. Palapa No. 68,1010440110    ,232010533845    ,-1.24939195,116.8623551,NULL,86.jpg,NULL,NULL,NULL
87,NULL,4,Pal70,Jl. Palapa No. 70,1010440111    ,232010533890    ,-1.24939195,116.8624731,NULL,87.jpg,NULL,NULL,NULL
88,NULL,4,Pal72,Jl. Palapa No. 72,1010440112    ,232010533905    ,-1.249413402,116.8625805,NULL,88.jpg,NULL,NULL,NULL
89,NULL,4,Pal74,Jl. Palapa No. 74,1010440113    ,232010533906    ,-1.249413402,116.86272,NULL,89.jpg,NULL,NULL,NULL
90,NULL,4,Pal76,Jl. Palapa No. 76,1010440114    ,232010533921    ,-1.249445581,116.8628166,NULL,90.jpg,NULL,NULL,NULL
91,NULL,4,Pal78,Jl. Palapa No. 78,1010440115    ,232010533939    ,-1.249456308,116.8629346,NULL,91.jpg,NULL,NULL,NULL
92,NULL,4,Pal80,Jl. Palapa No. 80,1010440116    ,232010533940    ,-1.24947776,116.8630205,NULL,92.jpg,NULL,NULL,NULL
93,NULL,2,Sat01,Jl. Satelit No. 01,1010440117    ,232010533191    ,-1.249735191,116.8651561,NULL,93.jpg,NULL,NULL,NULL
94,NULL,4,Sen01,Jl. Sentral No. 01,1010440118    ,232010533192    ,-1.250475304,116.8625858,NULL,94.jpg,NULL,NULL,NULL
95,NULL,4,Sen02,Jl. Sentral No. 02,1010440119    ,232015099142    ,-1.250636199,116.8627844,NULL,95.jpg,NULL,NULL,NULL
96,NULL,4,Sen03,Jl. Sentral No. 03,1010440120    ,232010533673    ,-1.250389494,116.8626556,NULL,96.jpg,NULL,NULL,NULL
97,NULL,4,Sen04,Jl. Sentral No. 04,1010440121    ,232010533665    ,-1.250550388,116.862838,NULL,97.jpg,NULL,NULL,NULL
98,NULL,4,Sen05,Jl. Sentral No. 05,1010440122    ,232010533703    ,-1.250298321,116.8627203,NULL,98.jpg,NULL,NULL,NULL
99,NULL,4,Sen06,Jl. Sentral No. 06,1010440123    ,232010533632    ,-1.250432399,116.8629239,NULL,99.jpg,NULL,NULL,NULL
100,NULL,4,Sen07,Jl. Sentral No. 07,1010440124    ,232010533699    ,-1.250217874,116.8627844,NULL,100.jpg,NULL,NULL,NULL
101,NULL,4,Sen08,Jl. Sentral No. 08,1010440125    ,232010533640    ,-1.250346589,116.8629722,NULL,101.jpg,NULL,NULL,NULL
102,NULL,4,Sen09,Jl. Sentral No. 09,1010440126    ,232010533641    ,-1.250094521,116.8628702,NULL,102.jpg,NULL,NULL,NULL
103,NULL,4,Sen10,Jl. Sentral No. 10,1010440127    ,232010534677    ,-1.250266142,116.8630419,NULL,103.jpg,NULL,NULL,NULL
104,NULL,4,Sen11,Jl. Sentral No. 11,1010440128    ,232010533711    ,-1.250035527,116.8629346,NULL,104.jpg,NULL,NULL,NULL
105,NULL,4,Sen12,Jl. Sentral No. 12,1010440129    ,232010534669    ,-1.250217874,116.863117,NULL,105.jpg,NULL,NULL,NULL
106,NULL,4,Sen13,Jl. Sentral No. 13,1010440130    ,232010533745    ,-1.249928264,116.8630097,NULL,106.jpg,NULL,NULL,NULL
107,NULL,4,Sen14,Jl. Sentral No. 14,1010440131    ,232010534644    ,-1.250078432,116.8632244,NULL,107.jpg,NULL,NULL,NULL
108,NULL,4,Sen15,Jl. Sentral No. 15,1010440132    ,232010533737    ,-1.249842454,116.8630741,NULL,108.jpg,NULL,NULL,NULL
109,NULL,4,Sen16,Jl. Sentral No. 16,1010440133    ,232010534651    ,-1.249981896,116.8632619,NULL,109.jpg,NULL,NULL,NULL
110,NULL,4,Slj01,Jl. SLJJ No. 01,1010440148    ,232010533553    ,-1.251011618,116.8632566,NULL,110.jpg,NULL,NULL,NULL
111,NULL,3,Slj02,Jl. SLJJ No. 02,1010440149    ,232010533480    ,-1.251344133,116.8632995,NULL,111.jpg,NULL,NULL,NULL
112,NULL,4,Slj03,Jl. SLJJ No. 03,1010440150    ,232010533970    ,-1.250915082,116.863337,NULL,112.jpg,NULL,NULL,NULL
113,NULL,3,Slj04,Jl. SLJJ No. 04,1010440151    ,232010533472    ,-1.251172513,116.8634283,NULL,113.jpg,NULL,NULL,NULL
114,NULL,4,Slj05,Jl. SLJJ No. 05,1010440152    ,232010534362    ,-1.250845361,116.8634068,NULL,114.jpg,NULL,NULL,NULL
115,NULL,3,Slj06,Jl. SLJJ No. 06,1010440153    ,232010533464    ,-1.251043797,116.8635302,NULL,115.jpg,NULL,NULL,NULL
116,NULL,4,Slj07,Jl. SLJJ No. 07,1010440154    ,232010534354    ,-1.250748825,116.8634819,NULL,116.jpg,NULL,NULL,NULL
117,NULL,3,Slj08,Jl. SLJJ No. 08,1010440155    ,232010533456    ,-1.250904356,116.8636375,NULL,117.jpg,NULL,NULL,NULL
118,NULL,4,Slj09,Jl. SLJJ No. 09,1010440156    ,232010534388    ,-1.250663014,116.8635409,NULL,118.jpg,NULL,NULL,NULL
119,NULL,3,Slj10,Jl. SLJJ No. 10,1010440157    ,232010534389    ,-1.250754188,116.8637341,NULL,119.jpg,NULL,NULL,NULL
120,NULL,4,Slj11,Jl. SLJJ No. 11,1010440158    ,232010534370    ,-1.250566478,116.8636268,NULL,120.jpg,NULL,NULL,NULL
121,NULL,3,Slj12,Jl. SLJJ No. 12,1010440159    ,232010533431    ,-1.250598657,116.8638575,NULL,121.jpg,NULL,NULL,NULL
122,NULL,4,Slj13,Jl. SLJJ No. 13,1010440160    ,232010534401    ,-1.250464578,116.8636858,NULL,122.jpg,NULL,NULL,NULL
123,NULL,3,Slj14,Jl. SLJJ No. 14,1010440161    ,232010534402    ,-1.250443126,116.8639863,NULL,123.jpg,NULL,NULL,NULL
124,NULL,4,Slj15,Jl. SLJJ No. 15,1010440162    ,232010534396    ,-1.250405584,116.8637556,NULL,124.jpg,NULL,NULL,NULL
125,NULL,3,Slj16,Jl. SLJJ No. 16,1010440163    ,232010534397    ,-1.250309047,116.8641151,NULL,125.jpg,NULL,NULL,NULL
126,NULL,4,Slj17,Jl. SLJJ No. 17,1010440164    ,232010534419    ,-1.250298321,116.86382,NULL,126.jpg,NULL,NULL,NULL
127,NULL,4,Slj19,Jl. SLJJ No. 19,1010440165    ,232010534420    ,-1.250239326,116.863879,NULL,127.jpg,NULL,NULL,NULL
128,NULL,4,Slj21,Jl. SLJJ No. 21,1010440166    ,232010234435    ,-1.250089158,116.8639756,NULL,128.jpg,NULL,NULL,NULL
129,NULL,4,Slj23,Jl. SLJJ No. 23,1010440167    ,232010234436    ,-1.250019437,116.8640399,NULL,129.jpg,NULL,NULL,NULL
130,NULL,4,Sro01,Jl. Serat Optic No. 01,1010440134    ,232010533528    ,-1.249585023,116.8658799,NULL,130.jpg,NULL,NULL,NULL
131,NULL,4,Sro02,Jl. Serat Optic No. 02,1010440135    ,232010533536    ,-1.24956357,116.8660361,NULL,131.jpg,NULL,NULL,NULL
132,NULL,4,Sro03,Jl. Serat Optic No. 03,1010440136    ,232010533510    ,-1.249499213,116.8658429,NULL,132.jpg,NULL,NULL,NULL
133,NULL,4,Sro04,Jl. Serat Optic No. 04,1010440137    ,232010533544    ,-1.249488486,116.8660146,NULL,133.jpg,NULL,NULL,NULL
134,NULL,4,Sro06,Jl. Serat Optic No. 06,1010440138    ,232010533598    ,-1.249295413,116.8659932,NULL,134.jpg,NULL,NULL,NULL
135,NULL,4,Sro08,Jl. Serat Optic No. 08,1010440135    ,232010533502    ,-1.249209603,116.8659717,NULL,135.jpg,NULL,NULL,NULL
136,NULL,4,Stb01,Jl. Stasiun Bumi No. 01,1010440140    ,232010533585    ,-1.249509939,116.8662185,NULL,136.jpg,NULL,NULL,NULL
137,NULL,4,Stb02,Jl. Stasiun Bumi No. 02,1010440141    ,232010533616    ,-1.249488486,116.8664653,NULL,137.jpg,NULL,NULL,NULL
138,NULL,4,Stb03,Jl. Stasiun Bumi No. 03,1010440142    ,232010533577    ,-1.249456308,116.8662185,NULL,138.jpg,NULL,NULL,NULL
139,NULL,4,Stb04,Jl. Stasiun Bumi No. 04,1010440143    ,232010533624    ,-1.249424129,116.8664439,NULL,139.jpg,NULL,NULL,NULL
140,NULL,4,Stb05,Jl. Stasiun Bumi No. 05,1010440144    ,232010533569    ,-1.249273961,116.8661756,NULL,140.jpg,NULL,NULL,NULL
141,NULL,4,Stb06,Jl. Stasiun Bumi No. 06,1010440145    ,232010533593    ,-1.249231056,116.866401,NULL,141.jpg,NULL,NULL,NULL
142,NULL,4,Stb07,Jl. Stasiun Bumi No. 07,1010440146    ,232010533551    ,-1.249155972,116.8661649,NULL,142.jpg,NULL,NULL,NULL
143,NULL,4,Stb08,Jl. Stasiun Bumi No. 08,1010440147    ,232010533552    ,-1.249134519,116.8663681,NULL,143.jpg,NULL,NULL,NULL
144,NULL,4,Tel01,Jl. Telegram No. 01,1010440168    ,232010534226    ,-1.248496305,116.862951,NULL,144.jpg,NULL,NULL,NULL
145,NULL,4,Tel02,Jl. Telegram No. 02,1010440169    ,232010534234    ,-1.248372953,116.8627471,NULL,145.jpg,NULL,NULL,NULL
146,NULL,4,Tel03,Jl. Telegram No. 03,1010440170    ,232010534218    ,-1.248566026,116.8629134,NULL,146.jpg,NULL,NULL,NULL
147,NULL,4,Tel04,Jl. Telegram No. 04,1010440171    ,232010534242    ,-1.248474852,116.8626988,NULL,147.jpg,NULL,NULL,NULL
148,NULL,4,Tel05,Jl. Telegram No. 05,1010440172    ,232010534200    ,-1.248684015,116.8628652,NULL,148.jpg,NULL,NULL,NULL
149,NULL,4,Tel06,Jl. Telegram No. 06,1010440173    ,232010534259    ,-1.248571389,116.8626612,NULL,149.jpg,NULL,NULL,NULL
150,NULL,4,Tel07,Jl. Telegram No. 07,1010440174    ,232010534195    ,-1.248775188,116.8628273,NULL,150.jpg,NULL,NULL,NULL
151,NULL,4,Tel08,Jl. Telegram No. 08,1010440175    ,232010534267    ,-1.248662562,116.8626133,NULL,151.jpg,NULL,NULL,NULL
152,NULL,4,Tel09,Jl. Telegram No. 09,1010440176    ,232010534268    ,-1.248882451,116.8627739,NULL,152.jpg,NULL,NULL,NULL
153,NULL,4,Tel10,Jl. Telegram No. 10,1010440177    ,232010534275    ,-1.248775188,116.8625593,NULL,153.jpg,NULL,NULL,NULL
154,NULL,4,Tel11,Jl. Telegram No. 11,1010440178    ,232010534179    ,-1.248973625,116.8627253,NULL,154.jpg,NULL,NULL,NULL
155,NULL,4,Tel12,Jl. Telegram No. 12,1010440179    ,232010534283    ,-1.248844909,116.8625163,NULL,155.jpg,NULL,NULL,NULL
156,NULL,4,Tel14,Jl. Telegram No. 14,1010440180    ,232010533954    ,-1.249054072,116.8624252,NULL,156.jpg,NULL,NULL,NULL
157,NULL,4,Tel16,Jl. Telegram No. 16,1010440200    ,232010533955    ,-1.249129156,116.8623823,NULL,157.jpg,NULL,NULL,NULL
